	Taxon	Kingdom
3b42b1b5c1c7566859eeae33854d35fe	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	Bacteria
53d9731d2874f92682bcea27be733581	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	Bacteria
dc6d141fe2db732169afcee0db3d282f	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	Bacteria
0594b32bdd3ca64d598e9abc566edd53	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
082b3d7e42fc5f824d2dfa1b26e87db3	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
13f71cda41bf0f4bc2afd6c69685b4bb	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
24640f0d5ff704186b15e169e21a81a7	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
27df4fde2e472d82b228405d8a82a6c2	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
42ee7dfd97e13b9219b0739deb1ed6d1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
9d8e4fa7231db78c882430378b190364	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
b4534b55900dd7b59f2727dd3b396952	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
df4dc80f99c1ed0263da235b02984941	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
e98850afa675729c450f784d7d0dbab0	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	Bacteria
a05219cb1ed6db0162672acdc6c81a2b	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__Bdellovibrionales_bacterium	Bacteria
fbb6ff27f97d85a4375786a4a5a06fac	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__freshwater_metagenome	Bacteria
6e47407f29c552cdb740e02beb4aaa5f	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__metagenome	Bacteria
77e0a028c4dac8706a886873331cb3bc	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__metagenome	Bacteria
016d4ff287f89313e0d8745ba67589b8	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	Bacteria
502db5383f549fc0c3042c92c9e05c31	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	Bacteria
7adde81cd9f6f92148ce6be8561f9cc5	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	Bacteria
f2bb82e9c736595ffa4427201db9689f	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	Bacteria
fd02728cad54012bca37e2cf9e232427	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	Bacteria
c6b25d0515f6c3f002d1c7d13718280d	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_gamma	Bacteria
027d649b484129f57fe4fb4f6c5fec78	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_organism	Bacteria
03fa5a349a7e5be99c5f2a11b61b07cc	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_Roseobacter	Bacteria
0a235150df1d7cb6f3c0160667ab4154	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_Syntrophobacteraceae	Bacteria
939c5a1a85e074e520b6d642c890a88b	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_Syntrophobacteraceae	Bacteria
c9a251a221577ca3edff532f32e33a86	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_Syntrophobacteraceae	Bacteria
ce1959bcaed2273b37606750a9cd37aa	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58; s__uncultured_bacterium	Bacteria
1e76389d6f980c35b8c26e61809f4d80	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58; s__uncultured_delta	Bacteria
ed1cbc1be8fb37e96263158e23a24cdf	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Oligoflexus; s__metagenome	Bacteria
02fbeb394d5bdc621cf34d83ce7d8326	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Oligoflexus; s__uncultured_bacterium	Bacteria
45ca764d3f132bdbdb3dfaaecd2a77d1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	Bacteria
b3dc13543e31b76bf02c430ab4cc6a84	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	Bacteria
6c83c1f910ea048037f83d950433a096	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__metagenome	Bacteria
49c295d1c8df6820634337d0110289df	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
9470e60b1b9d0697d5e599506f05eeb5	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
29439a3ccd7d765635e48092fc32aa4e	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Silvanigrellales; f__Silvanigrellaceae; g__Silvanigrella; s__metagenome	Bacteria
5080509997b41c2671c569808bba9944	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	Bacteria
a9cb457f31c9bece9e134925c805022f	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	Bacteria
a9fb6d7ceb06f2903fd533ba5d73871d	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	Bacteria
aa7fa04fe9b0bc1f3da907a1c80a992e	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	Bacteria
e935df2121058215c6e090e9c888a5fe	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	Bacteria
09853696d44db6d034ae3442e1972e68	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum	Bacteria
aee369a4ec65ca76ff1b55ddd180c1ff	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum	Bacteria
f3a34ff671c9312ca9076c82d4d43720	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum	Bacteria
6e39be2026ba6c4e8c62b71c1f7f7d29	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_Caldisericum	Bacteria
cadefc5a1ebc9b8814d0cc6358d8aac3	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_Caldisericum	Bacteria
96d66659c88d4a5cada662905c0de09f	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
a0dcb26e50f90bf5a8fb82015d5773af	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
aec0ee7e312273891bf6a2797c0e75ac	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
bb00095ee12f183a41495a229394db58	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
c789477e32dac6de0eb2b7c9f65480b2	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
ed32c53f9d13cb65f68732cc1302755a	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
f43c7c7d747c0f3f3e1fc13075872090	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__uncultured_eubacterium	Bacteria
75071f7d2a9af4351a59ac57e2c413e8	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__TTA-B15; g__TTA-B15; s__uncultured_bacterium	Bacteria
f24b596c348c0eef40862037e9d57dd3	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__WCHB1-02; g__WCHB1-02; s__uncultured_bacterium	Bacteria
8b3a0e3b932f9aeec7a127886928467c	d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales; f__WCHB1-02; g__WCHB1-02; s__uncultured_eubacterium	Bacteria
0e690d907050e4d97bd29853e420dd5a	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum	Bacteria
528c84cfa59a75096cfa08374c5a8d0e	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum	Bacteria
647b46bc5fa0fadf81008c9a121c2dd2	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum	Bacteria
fe088bb3811949f093f6b6fe4f30201b	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum	Bacteria
361b910e01d5a814614fa081821fc72a	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	Bacteria
0eeb5105062830cc8364c47fb8dffc57	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	Bacteria
e0fb63b785073b3a922c5a1cb12a5942	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	Bacteria
e675b7bd40c3fc21b5881e69f23469fe	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	Bacteria
d219a8c4b28480ede6eaf83739392a83	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum; s__bacterium_enrichment	Bacteria
0f9a9401c8ed8ec1ab2d631f2defd295	d__Bacteria; p__Chloroflexi	Bacteria
cf3bed470927554c8612508da15ac21c	d__Bacteria; p__Chloroflexi	Bacteria
ef856bae670adc0215b4ffcffc691cd0	d__Bacteria; p__Chloroflexi	Bacteria
845be08d6ae6d3073a24d790fab9962a	d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3	Bacteria
7aba49a9aaf1d23175e2f6cc8fd9fe21	d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3; s__uncultured_bacterium	Bacteria
86dae99b8c5352abf3a6b419ec1ec5b5	d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3; s__uncultured_bacterium	Bacteria
e5acb61223b8d389a2e5cd82a1805ac6	d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3; s__uncultured_bacterium	Bacteria
8cd4ec64c4718d9d26e38abe99f0c7f4	d__Bacteria; p__Chloroflexi; c__Anaerolineae	Bacteria
b7e5e6bd6a5d7f562ee1a621041a2ecb	d__Bacteria; p__Chloroflexi; c__Anaerolineae	Bacteria
e575ad029a919e019c44c292e28b0c7c	d__Bacteria; p__Chloroflexi; c__Anaerolineae	Bacteria
6edd8cdec8b9e5a70169d4be957fd865	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__metagenome	Bacteria
cd4585709660cc817349e10dc9f510a2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__metagenome	Bacteria
0296f56cd94bb47e2dee31e032535c95	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__uncultured_soil	Bacteria
7d7c96c53738883e7b7e90237340b922	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea	Bacteria
a21a914c917d56d1160a35271f190340	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea	Bacteria
097d4ba5912d85d174b0b771ca4597a8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
109f244d08f71c400691a0a76105ace7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
24c1128aa54ebc4a807b34717c4c7a9d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
2e674dea4a3126934f2093de60d9ec26	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
2f8864ea6bf4a35c91d91176103acef4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
3d02c813b37f833b043738d520e7a0bf	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
4311c4142a0a1a3157931566b56e1e34	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
43e1ec8977fc7de1d298cbe9e7ce4fae	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
47a309b39d7c241b84df479fa76babdc	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
6592738390b236d9028cfc8dab2e7dd5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
67963ca42c7896bc2811cdc98a610f48	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
6c90547759e284a7ba3bdc998f47d9ec	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
6d16ab09719eccf07a8942476d414e7d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
7f1f482a984b3e2fa322ab9a0bf049d3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
9b0789b16bfc8172c441b3da1ed6ad22	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
b152079d6265ab5b084e7edd73b86257	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
b83a4a82f5b2008a5b043901b9322550	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
c355f2d40bd81d4ec0f6701cac77c28d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
c46d2ca249daa3321ab1f41a082c7da7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
df48f7eecfb4b65d4e6cf5a100f70525	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
e1838d88c7d53d8a769f9e7faff74d52	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
ede272c8674911dcf29b93b9be4f645e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	Bacteria
c8519781a3e962f3f8745825e0d28efa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__denitrifying_bacterium	Bacteria
aacfe3ffe9a3a316e79728df18d94477	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__metagenome	Bacteria
b8e46314a029ad3a9b6f3a7af21147a4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__metagenome	Bacteria
8aabb69b88cad6878d11d9afab0a24f5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_anaerobic	Bacteria
6170ee0c68dbab4bfb1e185f4d5a930a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	Bacteria
9eafbbcc60f65c7bcf939bb643216235	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	Bacteria
db88d016f68cb81e0af52857af6b667f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	Bacteria
150fa3215e3dd1331c0fbb722a5158d5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
2b7bdf1293bcc9c58f6431ccd20d076c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
310ab6a08b38a2fe922b432050192ee9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
b1fba6be4c443643f3ca8654d88d2b24	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
5456e20ea478529528fbe9f0e5c2a53e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Bellilinea	Bacteria
e79a5bc13e335799f1b0cb203139f06e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Bellilinea	Bacteria
44737e536ec766f7c241d159073997a1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	Bacteria
a1b10f009818161ab6685622e2d02f83	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	Bacteria
655a5e7a89898e527e258347baada080	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_eubacterium	Bacteria
67868dd1fe8840502e6e4e55b6879c44	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_eubacterium	Bacteria
160359e9b82ce57a4403eb1f97abb182	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_sludge	Bacteria
93488f84ddc3ec3a6e96af8b474d220f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_sludge	Bacteria
bc1336aae3297f10cc29141d36f4cf47	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_sludge	Bacteria
dacbef7eced90b9d0dfb70e0f179a0d3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_sludge	Bacteria
071df3b97c7d960d1df120e95cf3fc38	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
26f2badd3de57256ad6de90240a24cb8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
6a6e34a9e853c8b428bff9636ccdb8be	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
9c02e7e520e952594737c2c5e5cd40a0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
c61b0eaf6133bfefe07a23c04e650525	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
cedc775e1eaa57a0fb527cced38cb00f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_soil	Bacteria
690c82cc03a8db4b7405865cb68d17ae	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	Bacteria
a6a72c8ccc8edd348c12e912699f40b8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
f9f072785364d8c834ec55c8cf9e52c0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Litorilinea	Bacteria
51ec86ee5fed87f1533a6561b4ef2f72	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_prokaryote	Bacteria
726acad48c438c1e2c4cbf00180c904a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_prokaryote	Bacteria
e4d51153b3f4af3f219680305d18db0e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_prokaryote	Bacteria
b116f963e615be5a5d108f6d60a551e1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae	Bacteria
da65ebbeb8048f196d5e48ecdaf401ed	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Litorilinea; s__uncultured_soil	Bacteria
814b043bac91be2e54dc90d31aa3da49	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured	Bacteria
c9bca2812609f69a512658865250d515	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured	Bacteria
2d0a601a7423a4b383d7d98833729f03	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__metagenome	Bacteria
84734a8a87f66c28688c5b7fddb4bb51	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__metagenome	Bacteria
f358650a945702bd53ae55d380041fbd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_Anaerolineaceae	Bacteria
129218cb18e109d8090c9c0feae5fd1c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
3d53ffb195a2a8e3878c6188480cd51f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
44ca562a768a11b1a593d8076270897d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
6a3beb115781f58e17477f54679df1dd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	Bacteria
